#ID_REF = 
#VALUE = Signal normalized to TGT 500
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
200996_at   2825.3  P   0.00293
212449_s_at 571.5   P   0.005859
201636_at   262.6   P   0.037598
209101_at   29.4    A   0.828613
208787_at   415.3   A   0.219482
201489_at   1071.8  P   0.008057
201527_at   1470.2  A   0.129639
215071_s_at 2924.6  P   0.00293
215123_at   169.2   A   0.334473
207945_s_at 1050.3  P   0.030273
211340_s_at 275.9   A   0.533936
208948_s_at 1450.5  P   0.023926
201707_at   35.2    A   0.932373
201128_s_at 854.4   P   0.018555
216194_s_at 106.3   A   0.601074
201166_s_at 611.4   P   0.000244
210512_s_at 272.6   A   0.111572
201292_at   108.3   A   0.633789
201080_at   83.1    A   0.665527
214632_at   114.8   A   0.398926
207196_s_at 2889.1  P   0.000244
218003_s_at 265 P   0.005859
209291_at   176 A   0.067627
205133_s_at 347.4   P   0.023926
202022_at   229.4   A   0.601074
38447_at    2526.6  M   0.05447
201810_s_at 684.1   P   0.046143
212020_s_at 387.9   M   0.056152
201656_at   121.2   A   0.246094
209160_at   14.3    A   0.80542
201507_at   458 A   0.466064
202043_s_at 426.4   P   0.005859
209012_at   149 A   0.5
204990_s_at 68  A   0.696289
213046_at   889 P   0.001221
210759_s_at 891.7   A   0.27417
207760_s_at 760.2   A   0.246094
201424_s_at 12.2    A   0.665527
201390_s_at 1601    P   0.010742
209503_s_at 52.3    A   0.780518
201599_at   324.2   P   0.008057
217765_at   271.3   A   0.432373
201616_s_at 70.4    A   0.850342
205719_s_at 92.4    A   0.171387
209860_s_at 884.7   P   0.00293
210139_s_at 76.2    A   0.567627
202627_s_at 75.3    A   0.919434
217847_s_at 238.7   A   0.633789
221664_s_at 1378.9  P   0.010742
205388_at   131.8   A   0.466064
201666_at   2201.5  P   0.005859
201785_at   582.5   A   0.303711
203252_at   322.6   A   0.366211
201389_at   981.5   P   0.030273
201687_s_at 7.8 A   0.850342
201719_s_at 69.2    A   0.567627
201998_at   1389.3  P   0.046143
201757_at   610.9   P   0.023926
222212_s_at 1832.8  P   0.046143
203523_at   2593.5  P   0.00293
202611_s_at 6.7 A   0.828613
201745_at   382.4   P   0.037598
217749_at   445.4   A   0.27417
201860_s_at 142.6   A   0.303711
202167_s_at 323 A   0.111572
202325_s_at 395.8   P   0.01416
209048_s_at 311.4   A   0.246094
202242_at   64.1    A   0.850342
201146_at   1417.8  P   0.000244
201713_s_at 326 P   0.046143
201405_s_at 683.9   M   0.056152
213793_s_at 83.7    A   0.567627
217816_s_at 441.9   P   0.008057
202467_s_at 213.3   P   0.037598
203948_s_at 78.3    A   0.633789
212136_at   1116.5  P   0.018555
202237_at   345.9   A   0.334473
201023_at   1703.3  P   0.001953
201498_at   402 A   0.246094
212470_at   1144.3  P   0.000244
217819_at   1958.2  P   0.000244
208978_at   91  A   0.780518
205202_at   269.2   A   0.095215
201577_at   457.2   A   0.129639
210976_s_at 663.1   P   0.01416
201479_at   87.8    A   0.466064
201664_at   267 P   0.001221
201098_at   982 P   0.010742
201379_s_at 1300.7  P   0.023926
205216_s_at 312.4   A   0.171387
217830_s_at 1020.2  P   0.00415
201376_s_at 199.6   A   0.080566
214022_s_at 14857.3 P   0.000732
212063_at   2527    P   0.000732
202317_s_at 780.5   A   0.27417
201089_at   4299    P   0.000244
205302_at   31.3    A   0.303711
208191_x_at 737 A   0.19458
218057_x_at 165.9   A   0.633789
201176_s_at 867.1   P   0.01416
201445_at   79.9    A   0.601074
201282_at   561.5   A   0.171387
202003_s_at 50.7    A   0.828613
201928_at   155 A   0.129639
212257_s_at 242.9   P   0.01416
207922_s_at 1530.9  P   0.00415
201503_at   250.6   P   0.001953
207707_s_at 381.1   A   0.533936
201692_at   272 A   0.246094
201371_s_at 1492.1  P   0.000244
217788_s_at 592.9   P   0.018555
201880_at   287 A   0.080566
209480_at   61.9    A   0.850342
205766_at   151.7   A   0.533936
202037_s_at 649.5   A   0.111572
203929_s_at 376 A   0.246094
203878_s_at 269.4   A   0.334473
201759_at   477 A   0.149658
201850_at   394.8   A   0.095215
1007_s_at   479 A   0.175989
201721_s_at 27889.7 P   0.000244
201321_s_at 298 P   0.00415
217975_at   164.6   A   0.129639
214730_s_at 1177.3  P   0.005859
207541_s_at 54.9    A   0.780518
217771_at   17.6    A   0.870361
217848_s_at 339.3   A   0.19458
202634_at   286.6   P   0.010742
215127_s_at 2220.9  P   0.001221
209082_s_at 270.3   A   0.19458
201343_at   707.6   P   0.008057
201500_s_at 2090.1  P   0.001953
201734_at   538 P   0.00415
202424_at   1430.2  P   0.037598
204919_at   291.9   A   0.303711
201558_at   350.9   P   0.00415
201396_s_at 59.8    A   0.398926
217798_at   635.9   P   0.018555
201324_at   143 A   0.567627
217772_s_at 518.3   A   0.334473
201330_at   104.5   A   0.567627
201753_s_at 1532.5  P   0.000244
209114_at   193 A   0.466064
212410_at   302.4   P   0.00293
201783_s_at 1538.5  P   0.01416
201809_s_at 103.6   A   0.870361
205644_s_at 529.3   P   0.00415
201762_s_at 1530.1  P   0.018555
208336_s_at 80.6    A   0.665527
201439_at   244.8   M   0.056152
210428_s_at 753.6   P   0.000732
207239_s_at 270.5   A   0.27417
202532_s_at 345 A   0.067627
217874_at   602.6   A   0.246094
215088_s_at 385.1   P   0.000732
212218_s_at 519.2   P   0.037598
207826_s_at 86.9    A   0.904785
210980_s_at 2660.2  P   0.000732
201351_s_at 410.7   P   0.000244
201502_s_at 5491.2  P   0.001953
201743_at   852.6   P   0.005859
214433_s_at 5065.1  P   0.000732
201350_at   7050.6  P   0.000732
210052_s_at 104.8   A   0.633789
201924_at   1024.8  P   0.000244
201494_at   1495.7  A   0.111572
208892_s_at 1858    P   0.000244
206689_x_at 909.6   A   0.129639
203299_s_at 472 A   0.129639
208819_at   1307.8  P   0.01416
208982_at   4605.1  P   0.00415
203953_s_at 9.9 A   0.870361
218353_at   110.5   A   0.334473
201170_s_at 561.2   P   0.046143
208944_at   2464.6  P   0.000244
208807_s_at 171.5   A   0.366211
1598_g_at   1129.7  A   0.284747
218007_s_at 449.6   P   0.030273
212346_s_at 296.6   A   0.466064
202045_s_at 371.9   A   0.27417
205163_at   135.5   A   0.5
37005_at    639.5   A   0.397994
214683_s_at 532.3   P   0.037598
209037_s_at 360.6   P   0.005859
207935_s_at 140.2   A   0.466064
214853_s_at 716.5   P   0.030273
202900_s_at 37.9    A   0.696289
209179_s_at 6762.7  P   0.000732
209351_at   31.5    A   0.80542
201553_s_at 2474.5  P   0.00415
215690_x_at 782.3   A   0.366211
202465_at   37.3    A   0.962402
201655_s_at 37.7    A   0.969727
202286_s_at 103.5   A   0.72583
217786_at   192.7   A   0.466064
40465_at    197.2   A   0.660442
205387_s_at 84  A   0.780518
209220_at   316.1   A   0.067627
210827_s_at 1714.6  A   0.111572
201511_at   313.5   A   0.366211
201132_at   994.1   P   0.000244
212753_at   540.8   P   0.018555
201911_s_at 34.6    A   0.904785
216268_s_at 175.8   P   0.008057
212125_at   503.1   A   0.303711
201832_s_at 543 P   0.018555
201394_s_at 799.2   A   0.171387
202247_s_at 531.1   P   0.046143
217922_at   661.2   M   0.056152
212185_x_at 2004.1  A   0.19458
210502_s_at 60  A   0.72583
206385_s_at 39.8    A   0.601074
209894_at   87.3    A   0.149658
217849_s_at 35.6    A   0.850342
202361_at   593.8   A   0.334473
217843_s_at 201.8   P   0.00415
201486_at   142.1   A   0.149658
207614_s_at 260.4   A   0.129639
201952_at   306.9   A   0.246094
211551_at   627.5   P   0.010742
209861_s_at 195.4   A   0.27417
201876_at   120.1   A   0.398926
219693_at   95.1    A   0.696289
217790_s_at 72.9    A   0.533936
221830_at   707.3   A   0.149658
201386_s_at 409 A   0.129639
220200_s_at 48.7    A   0.696289
208939_at   218.3   A   0.080566
202191_s_at 848.2   P   0.000244
202095_s_at 117.3   A   0.696289
208972_s_at 360.4   A   0.432373
201384_s_at 456.6   A   0.129639
202092_s_at 830.4   A   0.111572
212696_s_at 465.6   A   0.095215
201484_at   1271.6  P   0.018555
201183_s_at 1239.4  P   0.001221
219329_s_at 500.5   M   0.056152
201840_at   467.6   A   0.149658
201276_at   1162.2  P   0.018555
208848_at   205 A   0.27417
201605_x_at 3269.2  P   0.01416
202855_s_at 1206    A   0.19458
201597_at   2107.6  P   0.00293
201576_s_at 1388.2  A   0.080566
209175_at   226 A   0.219482
201433_s_at 803.3   P   0.018555
201761_at   91.4    A   0.466064
201336_at   2678.9  P   0.030273
218002_s_at 29  A   0.80542
211023_at   79.8    A   0.665527
202704_at   798 P   0.023926
209036_s_at 291.4   P   0.037598
201899_s_at 773.9   P   0.030273
201661_s_at 185.1   A   0.111572
208938_at   160.5   A   0.334473
201819_at   214.5   A   0.366211
214075_at   87.5    A   0.870361
217865_at   2865.4  P   0.001953
201695_s_at 1049.7  P   0.01416
203008_x_at 503.6   P   0.046143
201829_at   86.6    A   0.601074
208270_s_at 895.5   P   0.046143
208835_s_at 582 P   0.030273
204767_s_at 100.9   A   0.665527
201598_s_at 165.4   A   0.601074
201234_at   1294.2  A   0.149658
211275_s_at 926.1   P   0.030273
208926_at   255.4   A   0.432373
202758_s_at 680.3   A   0.171387
202224_at   626.2   M   0.056152
202219_at   2159.3  M   0.056152
213608_s_at 1819.5  P   0.018555
218143_s_at 1334    P   0.008057
209224_s_at 1005.1  P   0.001953
220386_s_at 289.9   A   0.19458
216733_s_at 152.3   A   0.334473
201939_at   43.1    A   0.696289
210137_s_at 121.3   A   0.432373
221483_s_at 1009.8  P   0.001953
201788_at   402.7   P   0.010742
201546_at   831.9   P   0.030273
201407_s_at 263.9   P   0.001953
208861_s_at 714.9   P   0.023926
201649_at   1820.2  P   0.00293
213129_s_at 197.8   A   0.067627
202376_at   299 A   0.5
221485_at   1010.4  P   0.00415
201709_s_at 210.6   A   0.72583
209102_s_at 2179.2  A   0.080566
201803_at   479.5   A   0.111572
212312_at   3951.8  P   0.023926
210719_s_at 203.4   A   0.665527
220046_s_at 1136.5  P   0.010742
201600_at   1617.4  P   0.000732
201513_at   89.3    P   0.023926
212255_s_at 353.6   P   0.018555
203757_s_at 83.9    A   0.665527
202718_at   64.6    A   0.780518
202602_s_at 248.9   A   0.129639
212895_s_at 1591.6  P   0.023926
202183_s_at 85.4    A   0.334473
201349_at   1467.5  P   0.037598
202454_s_at 210.9   A   0.219482
209199_s_at 397.8   A   0.432373
221829_s_at 1233.4  P   0.000244
35201_at    1368.3  P   0.008689
209030_s_at 393.2   A   0.171387
201892_s_at 34.7    A   0.72583
202081_at   4761    P   0.001221
202110_at   1454.3  P   0.030273
40093_at    685.5   A   0.11716
203032_s_at 122.2   A   0.366211
202133_at   60.5    A   0.398926
202203_s_at 172.8   A   0.246094
217867_x_at 20.5    A   0.953857
208924_at   1276.6  P   0.001221
201714_at   117 A   0.696289
218250_s_at 795.8   P   0.005859
214198_s_at 630 P   0.030273
202299_s_at 1400.2  P   0.010742
210042_s_at 315.1   A   0.246094
209504_s_at 141.3   A   0.567627
201953_at   744.1   P   0.008057
221613_s_at 1072.9  P   0.001953
221871_s_at 80.8    A   0.665527
208370_s_at 184.1   A   0.219482
201697_s_at 219.8   A   0.432373
202125_s_at 466.2   P   0.030273
209752_at   278.6   A   0.398926
208998_at   3875.8  P   0.000732
201801_s_at 17.6    A   0.601074
201835_s_at 548.9   A   0.334473
206139_at   802.3   P   0.00415
201532_at   261.7   A   0.19458
217840_at   238.5   A   0.111572
201857_at   667.7   P   0.000244
201536_at   402.8   A   0.129639
209978_s_at 367.8   A   0.633789
201968_s_at 856.8   P   0.008057
202145_at   220.9   A   0.432373
208996_s_at 963.6   P   0.010742
201770_at   214.4   A   0.567627
204940_at   91.4    A   0.219482
201555_at   483.1   A   0.149658
202362_at   2499.8  P   0.000244
201413_at   259.3   A   0.219482
201682_at   84.2    A   0.80542
211988_at   454 P   0.037598
217812_at   401 P   0.018555
201921_at   5182.5  P   0.000732
213022_s_at 162.8   A   0.334473
202005_at   497.1   A   0.334473
201781_s_at 526.1   A   0.171387
202646_s_at 1843    P   0.018555
202284_s_at 91.6    A   0.696289
202744_at   69.7    A   0.72583
202555_s_at 31.6    A   0.976074
201966_at   869 A   0.432373
201791_s_at 78.9    A   0.533936
208932_at   906.9   A   0.366211
215705_at   662.7   A   0.219482
210202_s_at 476.1   A   0.095215
201853_s_at 1026.7  P   0.008057
217913_at   350.6   A   0.129639
201624_at   42.9    A   0.5
202108_at   174.4   A   0.466064
220408_x_at 697 P   0.037598
201534_s_at 154.7   A   0.080566
201567_s_at 381.5   P   0.030273
207506_at   333.3   A   0.27417
201806_s_at 615.5   A   0.111572
201675_at   183.5   A   0.129639
202709_at   527 P   0.000244
202483_s_at 376.5   A   0.601074
202071_at   117.7   A   0.567627
201591_s_at 1171.3  A   0.111572
202240_at   73.3    A   0.753906
211285_s_at 341.6   P   0.030273
201765_s_at 80.4    A   0.80542
217892_s_at 527.5   A   0.095215
212971_at   2126    P   0.008057
202165_at   437.3   P   0.018555
204561_x_at 149.5   A   0.533936
218147_s_at 124.1   A   0.5
208837_at   562.5   M   0.056152
216221_s_at 1427.5  P   0.000244
213756_s_at 116.9   A   0.149658
205892_s_at 19.1    A   0.998047
201771_at   648.9   A   0.246094
208886_at   272.7   A   0.246094
202253_s_at 554.8   A   0.149658
219432_at   29.7    A   0.989258
203408_s_at 1319.9  P   0.00293
201630_s_at 490.6   P   0.037598
202260_s_at 254.6   A   0.246094
201400_at   2071    P   0.037598
217803_at   731.8   P   0.000732
217860_at   462.7   A   0.129639
202345_s_at 38.3    A   0.850342
201963_at   4549.2  P   0.000732
211168_s_at 786.9   A   0.129639
221792_at   867.9   A   0.219482
217869_at   508.4   P   0.01416
201994_at   973 P   0.000244
202122_s_at 822 A   0.111572
203221_at   967.9   P   0.00415
201631_s_at 1337.9  P   0.001221
202052_s_at 29  A   0.919434
217887_s_at 291.5   A   0.095215
214113_s_at 316.5   P   0.01416
202298_at   862.2   P   0.023926
55705_at    39682   P   0.000219
213812_s_at 1938.9  P   0.018555
221619_s_at 2713.8  P   0.001953
201641_at   319.2   A   0.246094
209106_at   1412    A   0.067627
212118_at   1520    P   0.037598
201393_s_at 2075.3  P   0.00415
201651_s_at 2611.9  P   0.001953
206442_at   65.1    A   0.601074
202157_s_at 5209.7  P   0.000244
202160_at   1008.8  P   0.005859
208946_s_at 653.5   P   0.00415
208833_s_at 628.8   P   0.01416
209014_at   971 A   0.219482
202217_at   330.9   A   0.533936
204548_at   37.7    A   0.72583
201941_at   1676.2  P   0.037598
217945_at   299.7   A   0.111572
210649_s_at 454.7   A   0.111572
215000_s_at 605 P   0.030273
203485_at   274.6   A   0.5
201957_at   730.4   A   0.129639
213176_s_at 75.7    A   0.932373
214087_s_at 368.9   A   0.067627
202001_s_at 671.8   P   0.00415
201574_at   835.2   A   0.149658
207525_s_at 550.6   A   0.246094
209040_s_at 1008.3  A   0.129639
210024_s_at 433.9   P   0.037598
216321_s_at 988.5   P   0.000732
201849_at   191.5   A   0.466064
203828_s_at 145.3   A   0.80542
202277_at   479.1   P   0.001953
209309_at   122.6   A   0.111572
212223_at   826.2   P   0.008057
208074_s_at 1637.7  P   0.023926
201872_s_at 288 P   0.030273
216238_s_at 50  A   0.601074
219483_s_at 648.9   A   0.246094
219375_at   268 A   0.246094
201725_at   1335.4  P   0.018555
201526_at   2056    P   0.018555
201851_at   291.9   A   0.398926
218205_s_at 1640.8  P   0.001221
209357_at   361 A   0.19458
213741_s_at 597.4   P   0.018555
202230_s_at 425.3   P   0.010742
202448_s_at 673 P   0.018555
202172_at   975.5   P   0.00415
202488_s_at 1330.4  P   0.008057
203854_at   395.6   P   0.018555
209029_at   295.7   A   0.219482
201480_s_at 1549    P   0.010742
202207_at   760.1   M   0.056152
207625_s_at 184.3   A   0.533936
208882_s_at 315.2   P   0.01416
208991_at   2753.6  P   0.001953
201740_at   454.8   A   0.171387
207157_s_at 2550.8  P   0.001953
205024_s_at 344.3   A   0.219482
202947_s_at 35011.7 P   0.000732
201612_at   628.6   A   0.080566
202155_s_at 1930.8  P   0.023926
201864_at   1598.6  P   0.030273
209196_at   474 A   0.533936
201648_at   2896.4  P   0.000244
201816_s_at 119.2   A   0.27417
202041_s_at 212.9   A   0.303711
208943_s_at 769.2   A   0.111572
201672_s_at 570.8   P   0.018555
216264_s_at 87.9    A   0.466064
203663_s_at 395.9   A   0.171387
217815_at   1207.6  P   0.018555
218086_at   70.8    A   0.5
209295_at   785.4   P   0.005859
217993_s_at 3083.8  P   0.000732
217846_at   1086.5  M   0.056152
201659_s_at 347.2   A   0.219482
212378_at   661.1   A   0.171387
40489_at    626.2   A   0.35869
217971_at   645 P   0.018555
201908_at   542.8   A   0.067627
209267_s_at 240.6   A   0.246094
202008_s_at 399.1   A   0.171387
212318_at   718.1   M   0.056152
202845_s_at 1817.5  P   0.000732
209108_at   205.3   A   0.111572
210409_at   24.3    A   0.696289
209033_s_at 1557.6  P   0.00293
209047_at   439.6   A   0.19458
203216_s_at 84.8    A   0.432373
206332_s_at 1877.3  P   0.000732
202717_s_at 475.8   P   0.001953
209022_at   1430.4  P   0.000244
204199_at   54.9    A   0.633789
202477_s_at 652.8   A   0.171387
217827_s_at 999.9   P   0.018555
209535_s_at 194.8   A   0.111572
205479_s_at 666.6   A   0.111572
202405_at   285.6   P   0.030273
218671_s_at 642.4   A   0.095215
201578_at   192.6   A   0.303711
203434_s_at 214.5   A   0.219482
209130_at   1882.9  P   0.000244
217906_at   641.5   P   0.01416
201575_at   991.6   P   0.000244
217839_at   287.4   A   0.5
38703_at    1150.6  P   0.009985
209392_at   160.6   P   0.046143
202078_at   787.7   P   0.001953
201749_at   1386.1  P   0.005859
203543_s_at 1.7 A   0.850342
202267_at   334.9   A   0.19458
221667_s_at 89.4    A   0.398926
201517_at   387.2   P   0.005859
33132_at    97.6    A   0.781017
202556_s_at 896.5   M   0.056152
202439_s_at 844.1   P   0.018555
209135_at   97.6    A   0.27417
217882_at   5412.2  P   0.000732
201887_at   1529.5  P   0.000244
208994_s_at 949.5   P   0.046143
203105_s_at 224.8   A   0.129639
209348_s_at 137.5   P   0.046143
217862_at   1484.1  P   0.000732
202551_s_at 9.9 A   0.888428
202373_s_at 367.6   A   0.366211
221827_at   887.4   M   0.056152
202054_s_at 38.7    A   0.533936
202096_s_at 1615.3  P   0.001221
202334_s_at 1773.8  P   0.01416
218215_s_at 535.2   A   0.111572
212586_at   321.7   A   0.27417
201603_at   545.3   P   0.000244
209173_at   23.2    A   0.999756
215097_at   169.4   A   0.567627
217901_at   47.4    A   0.753906
208898_at   654.4   P   0.001953
210293_s_at 231.7   P   0.01416
214268_s_at 688.6   A   0.19458
201758_at   1362.5  M   0.056152
209139_s_at 31.2    A   0.80542
201592_at   1156.1  P   0.046143
217791_s_at 529 P   0.037598
221507_at   308.2   P   0.037598
212298_at   41.1    A   0.696289
218469_at   237 A   0.129639
220757_s_at 7839    P   0.000732
213704_at   85.6    A   0.5
205050_s_at 778.4   M   0.056152
209526_s_at 188.1   A   0.219482
212269_s_at 38.5    A   0.962402
201931_at   184.9   P   0.037598
209944_at   557 P   0.010742
202283_at   363.9   A   0.466064
221499_s_at 1116.1  P   0.01416
212878_s_at 159.1   A   0.095215
202929_s_at 94.6    A   0.888428
208921_s_at 729.8   A   0.111572
201916_s_at 311.1   P   0.010742
202202_s_at 94.5    P   0.023926
209028_s_at 543.4   P   0.000244
221748_s_at 1180.6  P   0.00293
201434_at   174 A   0.870361
218080_x_at 47.5    A   0.780518
203849_s_at 34.2    A   0.633789
213795_s_at 61.7    A   0.466064
217912_at   471.4   A   0.219482
202164_s_at 555.3   P   0.018555
201954_at   3161.7  P   0.001221
202088_at   202.8   A   0.129639
202295_s_at 806.3   A   0.129639
201913_s_at 785.4   A   0.19458
203460_s_at 690.7   P   0.000244
209003_at   1072.5  A   0.111572
211317_s_at 823.2   P   0.01416
201795_at   2159.2  P   0.00415
203370_s_at 1362.3  P   0.018555
201419_at   911.2   A   0.219482
49077_at    537.9   A   0.11716
202593_s_at 629.1   P   0.01416
204054_at   428.2   P   0.023926
201528_at   124.2   A   0.398926
211558_s_at 470.8   A   0.466064
202152_x_at 403.2   A   0.601074
220076_at   195.5   A   0.633789
204560_at   31.5    A   0.98584
202118_s_at 296.6   P   0.023926
212102_s_at 240.9   A   0.149658
218078_s_at 376.9   A   0.129639
209205_s_at 302.1   P   0.037598
216885_s_at 627.9   A   0.149658
201870_at   903 A   0.171387
212429_s_at 555.2   A   0.27417
201871_s_at 968.3   A   0.067627
209617_s_at 159.8   A   0.171387
203202_at   122.3   A   0.27417
217990_at   549.9   A   0.19458
217478_s_at 645 P   0.008057
202009_at   845.9   A   0.129639
205650_s_at 644.9   A   0.246094
201722_s_at 696.7   P   0.001953
201972_at   2597.4  P   0.005859
207769_s_at 287.2   P   0.001221
208598_s_at 1068.2  P   0.030273
213571_s_at 348.8   A   0.171387
202012_s_at 405.6   A   0.129639
212657_s_at 1513.2  P   0.000732
211548_s_at 99.6    A   0.366211
201703_s_at 894.3   A   0.111572
201738_at   1335.1  P   0.000244
214577_at   34.9    A   0.567627
210621_s_at 406.4   P   0.001953
207847_s_at 457.6   A   0.111572
201579_at   344.5   A   0.19458
202116_at   662.5   A   0.219482
202123_s_at 231.6   A   0.27417
201920_at   193.9   P   0.018555
202415_s_at 119 A   0.633789
220319_s_at 666.2   A   0.334473
202437_s_at 110 A   0.27417
201823_s_at 337.8   P   0.008057
206449_s_at 102.1   A   0.27417
218326_s_at 14.8    A   0.753906
202023_at   65.7    A   0.696289
203752_s_at 9068.6  P   0.000244
210907_s_at 1343.8  P   0.001953
207585_s_at 2661.6  P   0.000732
202236_s_at 253.5   A   0.398926
213551_x_at 207.3   A   0.334473
207574_s_at 2718.4  P   0.000732
218009_s_at 258.5   A   0.5
201673_s_at 508.9   A   0.19458
209786_at   472.9   P   0.00415
211136_s_at 587.6   A   0.27417
209269_s_at 526.4   A   0.080566
217829_s_at 103.6   A   0.601074
201828_x_at 1360.4  A   0.171387
201847_at   582.7   A   0.080566
209044_x_at 819.3   A   0.334473
205145_s_at 179.2   A   0.398926
218092_s_at 645 P   0.001953
213919_at   570.8   A   0.095215
46270_at    1359.2  A   0.127645
217817_at   428.9   A   0.398926
202112_at   82.2    A   0.953857
201628_s_at 488 A   0.095215
202421_at   290.3   A   0.149658
215535_s_at 964.2   P   0.037598
57163_at    693.6   P   0.043968
202831_at   1005.9  A   0.080566
217861_s_at 511 P   0.010742
206562_s_at 420.8   A   0.334473
201886_at   1167.8  A   0.095215
217979_at   588 P   0.00293
204422_s_at 11.7    A   0.981445
201987_at   438.8   P   0.018555
217873_at   1546.2  P   0.00293
632_at  1435    P   0.019304
204653_at   502.1   A   0.080566
209275_s_at 767.4   A   0.219482
215418_at   389.5   A   0.067627
209035_at   499.7   A   0.111572
202187_s_at 1166.1  P   0.046143
202505_at   421.2   A   0.219482
209262_s_at 138.4   A   0.80542
201700_at   1838.8  P   0.00415
209093_s_at 507.6   A   0.149658
209094_at   73.8    A   0.696289
202501_at   462.4   A   0.095215
202332_at   254.5   A   0.633789
203588_s_at 159.2   A   0.432373
202082_s_at 3296.6  P   0.00293
202077_at   491.6   P   0.00415
202708_s_at 458.2   P   0.000732
203160_s_at 501.6   A   0.111572
203218_at   36.9    A   0.904785
213251_at   221.5   P   0.01416
203055_s_at 1236.2  A   0.080566
209058_at   727.5   P   0.046143
91920_at    514 A   0.11716
209095_at   317 M   0.056152
201746_at   250.9   A   0.219482
202086_at   1405.9  P   0.037598
201696_at   1041.6  M   0.056152
209061_at   591.7   A   0.095215
214148_at   169.4   A   0.466064
217923_at   595.1   A   0.19458
201980_s_at 309.9   P   0.00415
206353_at   667.4   M   0.056152
202011_at   180.9   A   0.080566
207186_s_at 811 P   0.01416
202388_at   25403.9 P   0.000244
202073_at   359.4   P   0.000732
202569_s_at 210.6   P   0.023926
1053_at 163 A   0.250724
202228_s_at 987.9   P   0.000732
202539_s_at 340.7   A   0.27417
212870_at   639.4   P   0.001953
217956_s_at 91.6    A   0.5
202824_s_at 579.1   A   0.067627
202392_s_at 2113.3  P   0.030273
202038_at   851.1   M   0.056152
221497_x_at 1368.8  P   0.001221
217973_at   67.7    A   0.665527
201955_at   437.7   P   0.030273
214341_at   99.1    A   0.533936
41160_at    648.2   A   0.284747
221502_at   397.1   A   0.398926
213213_at   495 A   0.171387
207595_s_at 55.3    A   0.780518
209489_at   1479.6  P   0.005859
212369_at   1433.9  A   0.19458
209321_s_at 395 A   0.19458
201622_at   668.3   A   0.5
202246_s_at 627.8   A   0.149658
201989_s_at 329.3   A   0.149658
205615_at   28.1    A   0.80542
202264_s_at 974.2   P   0.018555
206029_at   58.2    A   0.633789
209042_s_at 72.4    A   0.72583
213581_at   91.9    A   0.398926
202174_s_at 282.2   A   0.171387
222138_s_at 712.7   A   0.080566
202185_at   279.8   A   0.334473
203234_at   321.9   A   0.5
202179_at   93.7    A   0.828613
202499_s_at 3940    P   0.000732
217870_s_at 326.5   P   0.00415
222011_s_at 375.5   A   0.171387
218900_at   68  A   0.72583
217960_s_at 88.5    A   0.665527
201792_at   120 A   0.466064
202061_s_at 1475.3  P   0.01416
209854_s_at 280.2   A   0.665527
221737_at   395.4   A   0.466064
202066_at   288.1   A   0.19458
208830_s_at 870.6   P   0.01416
202159_at   404.4   A   0.466064
218059_at   384.2   A   0.111572
215338_s_at 547.5   P   0.001953
217974_at   21.1    A   0.904785
203284_s_at 30  A   0.665527
218206_x_at 541.3   A   0.171387
202282_at   443.1   A   0.171387
217937_s_at 86.8    A   0.533936
213951_s_at 89.3    A   0.171387
218030_at   1425.4  A   0.080566
220052_s_at 318.2   A   0.246094
204534_at   163.6   A   0.334473
209183_s_at 80.4    A   0.780518
208922_s_at 1308.8  P   0.005859
209157_at   463.1   P   0.030273
201690_s_at 158.6   A   0.303711
210740_s_at 3788.4  P   0.01416
201647_s_at 376.9   P   0.01416
201588_at   1504.3  P   0.008057
218063_s_at 178.8   A   0.5
202106_at   61.8    A   0.919434
219106_s_at 64.4    A   0.398926
202030_at   384.3   A   0.246094
202097_at   912.8   P   0.001221
203666_at   691.6   P   0.037598
203559_s_at 486.9   P   0.030273
218173_s_at 315 A   0.095215
202085_at   141 A   0.72583
203549_s_at 189.1   A   0.398926
217933_s_at 487.9   P   0.037598
202550_s_at 552.3   A   0.067627
201938_at   499.9   A   0.246094
202350_s_at 33.1    A   0.753906
202322_s_at 319.3   P   0.00415
201976_s_at 57.4    A   0.72583
202273_at   348.5   A   0.466064
203392_s_at 546.8   A   0.129639
217942_at   348.3   P   0.010742
202766_s_at 145.2   A   0.27417
202289_s_at 31.4    A   0.601074
218024_at   832.2   P   0.030273
217844_at   1957.4  A   0.095215
218182_s_at 83.7    A   0.432373
202458_at   63.9    A   0.72583
217931_at   1490.7  P   0.018555
202256_at   817.1   A   0.111572
201589_at   219.4   A   0.080566
203053_at   327 P   0.001953
209146_at   151 A   0.432373
202069_s_at 172.3   A   0.095215
36936_at    1359.2  P   0.001892
201912_s_at 5341.2  P   0.000244
201756_at   969.6   A   0.080566
202104_s_at 395.2   A   0.171387
213754_s_at 178.4   A   0.111572
211563_s_at 215.8   A   0.334473
219437_s_at 88.2    A   0.850342
203590_at   177.5   A   0.567627
202712_s_at 707 P   0.046143
202042_at   250.6   A   0.334473
203245_s_at 201.5   A   0.5
202724_s_at 405.9   P   0.023926
202102_s_at 3479.1  P   0.000244
203336_s_at 25.7    A   0.72583
212331_at   1616.1  P   0.023926
210532_s_at 2515    P   0.00415
203262_s_at 591.5   A   0.129639
