#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detection call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
214341_at   445.6   A   0.5
41160_at    300.1   A   0.418069
221502_at   100.2   A   0.533936
213213_at   391.8   A   0.366211
207595_s_at 61.5    A   0.943848
209489_at   1253    A   0.171387
212369_at   2451.1  A   0.246094
209321_s_at 759.6   A   0.067627
201622_at   750.1   A   0.432373
202246_s_at 673.7   A   0.19458
201989_s_at 147.3   A   0.149658
205615_at   24.1    A   0.943848
202264_s_at 1688.9  P   0.008057
206029_at   146.4   A   0.432373
209042_s_at 52.6    A   0.665527
213581_at   143.2   A   0.5
202174_s_at 340.4   A   0.27417
222138_s_at 732.3   P   0.046143
202185_at   223.9   A   0.334473
203234_at   67.6    A   0.850342
202179_at   86.7    A   0.850342
202499_s_at 3325.2  P   0.001221
217870_s_at 81.7    A   0.334473
222011_s_at 291 A   0.149658
218900_at   77  A   0.780518
217960_s_at 66.4    A   0.962402
201792_at   107.9   A   0.665527
202061_s_at 1713.8  P   0.01416
209854_s_at 110.5   A   0.753906
221737_at   276.7   A   0.432373
202066_at   163.4   A   0.72583
208830_s_at 718.4   A   0.095215
202159_at   236.1   A   0.5
218059_at   225.2   A   0.432373
215338_s_at 166.3   A   0.129639
217974_at   24.7    A   0.932373
203284_s_at 44.3    A   0.780518
218206_x_at 1202.6  A   0.19458
202282_at   597.7   A   0.219482
217937_s_at 128.3   A   0.567627
213951_s_at 57.4    A   0.567627
218030_at   927.4   A   0.27417
220052_s_at 104.2   A   0.780518
204534_at   580.1   A   0.080566
209183_s_at 55.7    A   0.943848
208922_s_at 1019.7  P   0.001953
209157_at   461 A   0.129639
201690_s_at 358.7   A   0.334473
210740_s_at 3109.6  P   0.01416
201647_s_at 806.5   P   0.005859
201588_at   2692.7  P   0.008057
218063_s_at 272.9   A   0.601074
202106_at   34  A   0.850342
219106_s_at 6.5 A   0.780518
202030_at   887.8   A   0.19458
202097_at   603.3   P   0.001953
203666_at   594.4   P   0.046143
203559_s_at 429.2   P   0.01416
218173_s_at 538.6   P   0.046143
202085_at   29.6    A   0.828613
203549_s_at 295.1   A   0.303711
217933_s_at 221.6   A   0.219482
202550_s_at 55.6    A   0.850342
201938_at   248.3   A   0.633789
202350_s_at 81.6    A   0.567627
202322_s_at 336.7   A   0.149658
201976_s_at 68.5    A   0.72583
202273_at   564.1   A   0.466064
203392_s_at 638.9   A   0.080566
217942_at   137.3   A   0.334473
202766_s_at 30.7    A   0.533936
202289_s_at 336.5   A   0.432373
218024_at   886.2   P   0.046143
217844_at   1233.9  A   0.095215
218182_s_at 77.5    A   0.5
202458_at   155.4   A   0.601074
217931_at   790.2   A   0.129639
202256_at   660.8   A   0.246094
201589_at   431.2   A   0.19458
203053_at   252 P   0.001221
209146_at   297 A   0.601074
202069_s_at 234.9   A   0.149658
36936_at    1386.1  P   0.002228
201912_s_at 7773.8  P   0.000244
201756_at   655.2   A   0.080566
202104_s_at 556.2   A   0.095215
213754_s_at 140.9   A   0.246094
211563_s_at 53.1    A   0.665527
219437_s_at 148.7   A   0.828613
203590_at   131.4   A   0.780518
202712_s_at 598.8   A   0.129639
202042_at   72.7    A   0.696289
203245_s_at 29.1    A   0.904785
202724_s_at 350.9   A   0.095215
202102_s_at 4091.3  P   0.000244
203336_s_at 86.9    A   0.828613
212331_at   1552.6  P   0.030273
210532_s_at 2193.7  P   0.030273
203262_s_at 585.6   A   0.129639
203722_at   37.2    A   0.976074
219140_s_at 76.8    A   0.943848
219466_s_at 47.6    A   0.5
38766_at    514.5   A   0.284747
207280_at   132.4   A   0.850342
221761_at   501 P   0.00293
202597_at   798.8   A   0.246094
202902_s_at 5839.6  P   0.000732
219485_s_at 88  A   0.533936
202331_at   401.4   A   0.533936
201620_at   221.8   A   0.533936
210793_s_at 567.4   P   0.001221
202025_x_at 1645    A   0.067627
202746_at   376.5   P   0.037598
205750_at   248.9   A   0.366211
202140_s_at 706 A   0.149658
202168_at   266.9   A   0.111572
201716_at   1508.2  A   0.129639
221750_at   229.6   A   0.129639
217911_s_at 290.8   P   0.037598
222162_s_at 70  A   0.828613
206294_at   69  A   0.665527
208986_at   40.7    A   0.696289
201930_at   78.5    A   0.334473
214909_s_at 120.7   A   0.533936
202244_at   673.4   A   0.111572
209189_at   791.8   A   0.27417
206064_s_at 126.5   A   0.567627
203443_at   399.6   A   0.633789
209034_at   3291.5  P   0.023926
213044_at   1913.9  P   0.00293
202625_at   2245.8  P   0.001221
209122_at   500.8   A   0.334473
206571_s_at 962 A   0.111572
209517_s_at 1294.6  A   0.19458
205563_at   95.7    A   0.72583
201730_s_at 1187.3  P   0.023926
203162_s_at 944.1   P   0.046143
203083_at   252.6   A   0.398926
213735_s_at 1800.3  P   0.000244
218673_s_at 498.5   A   0.129639
201967_at   239 A   0.246094
218336_at   612 A   0.27417
201895_at   1575.3  A   0.27417
201995_at   62.6    A   0.601074
202622_s_at 74.7    A   0.665527
202732_at   237.6   A   0.466064
202196_s_at 17  A   0.780518
217969_at   288.2   A   0.366211
202127_at   667.4   P   0.037598
202686_s_at 256.5   A   0.398926
201923_at   193.6   A   0.095215
218604_at   115.9   A   0.533936
216903_s_at 1146.1  A   0.334473
202582_s_at 604.5   A   0.080566
217876_at   59.8    A   0.80542
202996_at   960.8   A   0.171387
202136_at   707.4   P   0.00293
218011_at   1019.8  A   0.334473
202515_at   617.8   A   0.219482
209088_s_at 1034.8  P   0.01416
203366_at   628.6   A   0.095215
202024_at   572.6   A   0.149658
213857_s_at 534.7   P   0.008057
218064_s_at 33.9    A   0.850342
202215_s_at 533.9   P   0.010742
202857_at   50.1    A   0.780518
209123_at   52.2    A   0.780518
202017_at   134.3   A   0.567627
213572_s_at 1287.7  P   0.001221
206031_s_at 366.4   A   0.366211
209283_at   633.4   A   0.567627
208408_at   152.7   A   0.466064
203123_s_at 739.4   P   0.037598
201945_at   2532.9  P   0.018555
210817_s_at 1034.4  P   0.018555
216092_s_at 869.1   P   0.023926
202729_s_at 320 A   0.219482
202292_x_at 2495    A   0.111572
218036_x_at 14.7    A   0.466064
202169_s_at 321 P   0.030273
211488_s_at 182.8   A   0.334473
204192_at   1003.8  P   0.046143
205054_at   483.6   A   0.149658
202114_at   209.8   P   0.008057
210226_at   625.7   A   0.149658
218285_s_at 30.2    A   0.567627
209154_at   116.9   A   0.219482
209640_at   535.2   P   0.001953
202290_at   105.3   A   0.72583
208985_s_at 282.9   P   0.037598
202201_at   18989.1 P   0.000244
203323_at   194.4   A   0.219482
220587_s_at 124.6   A   0.696289
204284_at   209.9   A   0.19458
204965_at   61.7    A   0.780518
202227_s_at 484.2   A   0.219482
209570_s_at 110.7   A   0.665527
201726_at   486.8   A   0.067627
202510_s_at 4892.4  P   0.001953
214780_s_at 1489.2  M   0.056152
202161_at   351.1   A   0.334473
202590_s_at 531.7   A   0.466064
221841_s_at 225.3   M   0.056152
202241_at   704.9   A   0.111572
202513_s_at 1496.4  A   0.067627
209616_s_at 122.6   A   0.5
216836_s_at 221.2   A   0.567627
209143_s_at 104.3   A   0.27417
210762_s_at 101 A   0.665527
203186_s_at 4479.8  P   0.00415
217995_at   1621.2  A   0.19458
218132_s_at 1831.9  P   0.000244
202664_at   1310.7  P   0.00415
201935_s_at 463.6   A   0.246094
202020_s_at 481.2   A   0.533936
202411_at   874.4   P   0.046143
202109_at   250.8   A   0.665527
218150_at   490.4   P   0.023926
203301_s_at 343.4   A   0.19458
213225_at   66.2    A   0.171387
209230_s_at 443.4   A   0.27417
202180_s_at 859 A   0.27417
202100_at   2542.7  P   0.000732
219862_s_at 374.3   A   0.219482
209110_s_at 1317.6  A   0.149658
202309_at   572.3   A   0.27417
210555_s_at 311.1   A   0.219482
204239_s_at 231.7   A   0.5
203525_s_at 221.2   A   0.149658
201807_at   439.4   P   0.046143
218266_s_at 131.8   A   0.80542
202232_s_at 67  A   0.129639
201903_at   65  A   0.80542
202760_s_at 138.9   A   0.533936
202672_s_at 479.9   A   0.171387
217968_at   235.1   A   0.567627
202416_at   755.2   A   0.398926
202417_at   69.8    A   0.976074
212816_s_at 201.7   A   0.696289
203551_s_at 287 A   0.111572
209848_s_at 1715.2  A   0.067627
203192_at   740.6   A   0.432373
212383_at   2287.3  P   0.000244
201885_s_at 2073    P   0.046143
202531_at   3486.4  P   0.030273
218045_x_at 147.6   A   0.567627
212373_at   108.4   A   0.149658
218574_s_at 560.6   A   0.303711
209904_at   42  A   0.953857
202218_s_at 441.3   A   0.5
201833_at   221.1   A   0.111572
202144_s_at 142.4   A   0.432373
202749_at   294.1   A   0.095215
210627_s_at 244.3   A   0.432373
209259_s_at 95.5    P   0.010742
202308_at   115.5   A   0.533936
202363_at   371.1   A   0.466064
203554_x_at 250.6   A   0.334473
221743_at   1612.9  A   0.219482
38707_r_at  4982.6  A   0.267463
202725_at   532.7   A   0.171387
217941_s_at 602.8   P   0.00415
205633_s_at 407.8   A   0.219482
205552_s_at 180.9   A   0.567627
202199_s_at 1387.2  P   0.01416
202268_s_at 80.1    A   0.633789
209100_at   473.9   A   0.398926
216902_s_at 14.3    A   0.888428
222240_s_at 55.9    A   0.633789
202774_s_at 984 A   0.19458
213296_at   658 A   0.246094
205971_s_at 276.6   A   0.19458
204039_at   446.7   A   0.27417
204081_at   300.5   A   0.567627
203239_s_at 458.1   P   0.037598
202504_at   216.1   A   0.665527
202639_s_at 141.7   A   0.870361
202351_at   21.7    A   0.870361
202982_s_at 260.3   A   0.601074
210243_s_at 1980.9  P   0.000244
202589_at   306.9   A   0.366211
203118_at   235.7   A   0.72583
203373_at   109.8   A   0.533936
212186_at   105.2   A   0.80542
203289_s_at 1924.1  P   0.046143
209227_at   186.7   A   0.246094
203697_at   65.9    A   0.567627
37028_at    1397.4  P   0.017001
218226_s_at 821.5   A   0.27417
202678_at   233.2   A   0.111572
217988_at   18.9    A   0.80542
201800_s_at 1131.5  P   0.018555
210386_s_at 779.4   A   0.111572
202518_at   358.4   A   0.246094
210105_s_at 362.5   A   0.171387
209148_at   1143.7  P   0.037598
202603_at   1765.9  P   0.001221
209396_s_at 2942.5  P   0.000244
202801_at   661.7   A   0.432373
202711_at   410.9   A   0.095215
202306_at   541.8   A   0.334473
221579_s_at 936.1   M   0.056152
202535_at   511.5   A   0.149658
202315_s_at 196.2   A   0.466064
202998_s_at 46.8    A   0.567627
202176_at   102.3   A   0.80542
218056_at   285.3   A   0.219482
217965_s_at 509.3   P   0.030273
213161_at   681.4   P   0.018555
202469_s_at 221.4   P   0.030273
209494_s_at 610.4   A   0.111572
217903_at   1141.7  A   0.129639
202364_at   14143   P   0.000244
202263_at   1027.9  A   0.129639
209103_s_at 277.3   A   0.696289
204610_s_at 254.6   A   0.533936
209350_s_at 818 P   0.030273
202369_s_at 642.3   A   0.246094
203074_at   105.4   A   0.432373
217028_at   3041.7  P   0.000244
217985_s_at 726.8   P   0.01416
209301_at   192.4   A   0.27417
202959_at   282.8   M   0.056152
210083_at   248.9   A   0.601074
203116_s_at 1856.6  P   0.00415
218216_x_at 432.2   A   0.567627
209172_s_at 170.5   A   0.246094
202739_s_at 220.5   A   0.149658
202471_s_at 472.6   A   0.334473
206100_at   126.6   A   0.303711
209046_s_at 9734.6  P   0.000732
201948_at   199.4   A   0.171387
202799_at   187.2   A   0.5
203717_at   365.4   A   0.219482
202745_at   248.1   A   0.303711
212160_at   120.4   A   0.334473
202276_at   425.9   A   0.334473
202451_at   230.8   A   0.171387
217894_at   17.9    A   0.919434
202674_s_at 57.4    A   0.665527
203945_at   692.9   P   0.030273
215836_s_at 685.1   A   0.111572
206662_at   1241.7  P   0.001953
201805_at   791.7   A   0.366211
214114_x_at 1707.6  A   0.303711
202270_at   678.8   A   0.067627
202974_at   8482.4  P   0.000244
209043_at   999.1   A   0.129639
218025_s_at 89.9    A   0.72583
202772_at   1004.4  M   0.056152
202193_at   801.3   A   0.095215
218066_at   1020.5  A   0.19458
218042_at   287.8   A   0.398926
221576_at   170.1   A   0.753906
206854_s_at 294.3   A   0.111572
209159_s_at 388 A   0.567627
202530_at   1254.6  P   0.023926
202692_s_at 687.7   A   0.219482
210097_s_at 72.6    A   0.601074
202734_at   610.2   A   0.095215
202135_s_at 677 A   0.27417
201827_at   649.5   A   0.095215
203081_at   271.8   A   0.5
203029_s_at 302.6   A   0.696289
202528_at   43.6    A   0.870361
209190_s_at 656.8   A   0.095215
208228_s_at 295.1   A   0.398926
202212_at   244.1   A   0.567627
204388_s_at 30.1    A   0.72583
203065_s_at 303.3   A   0.398926
204432_at   347.6   A   0.067627
204920_at   373.1   A   0.129639
209340_at   31.4    A   0.303711
209218_at   528.2   P   0.005859
213800_at   51.4    A   0.753906
221999_at   1095.2  P   0.030273
202197_at   1324.6  P   0.046143
202330_s_at 117.2   A   0.533936
208451_s_at 765.7   P   0.037598
203805_s_at 771.2   A   0.665527
218190_s_at 512.9   A   0.129639
213816_s_at 410.9   A   0.149658
202313_at   1569.4  P   0.023926
214177_s_at 1004.1  A   0.095215
202032_s_at 1258.9  P   0.01416
202149_at   602.8   P   0.000732
202632_at   484.6   A   0.366211
202525_at   343.2   A   0.27417
203449_s_at 276.9   A   0.067627
220483_s_at 74  A   0.567627
203305_at   286.3   A   0.303711
202068_s_at 599.4   M   0.056152
202213_s_at 385 A   0.129639
203102_s_at 162 A   0.219482
209621_s_at 70.1    A   0.904785
209443_at   116.9   A   0.665527
202529_at   1017.7  A   0.149658
201975_at   126.7   A   0.334473
205512_s_at 305 A   0.27417
211564_s_at 26.5    A   0.80542
202449_s_at 2606.7  P   0.008057
214182_at   437.9   P   0.00415
202565_s_at 1318.8  P   0.005859
211800_s_at 1437.8  P   0.001953
202945_at   277 A   0.601074
218427_at   65.1    A   0.80542
221492_s_at 1406.8  P   0.010742
203353_s_at 142.2   A   0.633789
212531_at   418.1   A   0.5
202790_at   76  A   0.80542
221776_s_at 34.7    A   0.5
202433_at   376.8   A   0.466064
218012_at   223.7   A   0.696289
211423_s_at 51.4    A   0.398926
218381_s_at 338.7   P   0.01416
201933_at   93.6    A   0.850342
212706_at   190 P   0.005859
207545_s_at 373.6   P   0.018555
202111_at   68.5    A   0.962402
209077_at   258.9   A   0.633789
215698_at   327.7   P   0.010742
218075_at   659.7   A   0.366211
209165_at   460.5   A   0.303711
215735_s_at 168.4   A   0.466064
202803_s_at 6599.6  P   0.037598
218087_s_at 21.8    A   0.888428
202655_at   235.4   A   0.366211
38398_at    908.2   A   0.138765
39763_at    160.2   A   0.849473
218021_at   1279.5  P   0.010742
202466_at   948.6   P   0.00293
202888_s_at 870.5   P   0.046143
202811_at   493.8   P   0.01416
203711_s_at 65.5    A   0.696289
207643_s_at 1902    A   0.095215
202221_s_at 571.7   A   0.27417
202561_at   264.9   A   0.067627
202461_at   617.8   P   0.030273
217977_at   7057.9  P   0.008057
218176_at   72  A   0.888428
202983_at   119.4   A   0.432373
202146_at   635.3   P   0.001953
219521_at   330.3   A   0.696289
218142_s_at 367.8   A   0.466064
202139_at   222.6   A   0.129639
204515_at   182.8   A   0.466064
202798_at   224.8   A   0.246094
204348_s_at 381.6   A   0.171387
202251_at   36.5    A   0.953857
202395_at   410.3   A   0.533936
217978_s_at 819.6   A   0.149658
202239_at   1522.7  A   0.171387
202934_at   1431.3  A   0.129639
40225_at    1220.8  P   0.02786
204961_s_at 4242.8  P   0.001953
212858_at   83  A   0.850342
209426_s_at 142.2   A   0.398926
221593_s_at 237.1   A   0.219482
202633_at   313 A   0.27417
217936_at   262.8   A   0.171387
218623_at   170.3   A   0.432373
202502_at   161 A   0.149658
202006_at   721 A   0.19458
202431_s_at 14.5    A   0.828613
202324_s_at 430.3   A   0.171387
212321_at   254.7   A   0.111572
202620_s_at 44.1    A   0.533936
209846_s_at 343 P   0.030273
202842_s_at 368.6   P   0.01416
202039_at   489.9   A   0.5
217932_at   677.4   A   0.303711
202693_s_at 1058.7  P   0.030273
202396_at   44  A   0.466064
207121_s_at 103.8   A   0.72583
202967_at   690.1   A   0.19458
205033_s_at 39.1    A   0.432373
204697_s_at 389 A   0.246094
202117_at   1955.9  P   0.000732
205294_at   763.3   P   0.046143
202050_s_at 64.6    A   0.432373
202375_at   14.3    A   0.888428
209089_at   2057.4  P   0.000244
209124_at   5757.6  P   0.001221
202447_at   1148.2  A   0.067627
209111_at   304.3   A   0.5
202205_at   3670.4  P   0.010742
203058_s_at 259.8   A   0.111572
203270_at   129.2   A   0.753906
202768_at   79.9    A   0.943848
203238_s_at 406.9   A   0.665527
121_at  3726.2  P   0.004863
203790_s_at 205.2   A   0.432373
202912_at   1152.4  P   0.010742
220937_s_at 1681.7  P   0.00415
204064_at   223.7   A   0.466064
209238_at   2198.9  P   0.001221
218457_s_at 568 A   0.466064
202211_at   432 P   0.023926
203028_s_at 2830.4  P   0.01416
212360_at   2586.7  P   0.010742
203228_at   466.6   A   0.567627
210296_s_at 452.6   P   0.018555
202598_at   209.2   A   0.567627
204086_at   613.8   A   0.171387
204575_s_at 166.8   A   0.696289
209289_at   243.4   A   0.334473
202105_at   594.7   A   0.398926
209514_s_at 1748.4  P   0.01416
202455_at   766.1   A   0.080566
202365_at   277.2   A   0.111572
213378_s_at 1052    A   0.149658
209166_s_at 146.3   A   0.601074
219666_at   1159.7  A   0.129639
209490_s_at 1005.3  A   0.080566
202783_at   103.2   A   0.171387
209613_s_at 54.4    A   0.303711
208393_s_at 30  A   0.888428
209208_at   156.6   A   0.80542
35254_at    1447.5  P   0.004863
203153_at   558.4   A   0.567627
221533_at   603.3   A   0.067627
218133_s_at 66.9    A   0.981445
204260_at   91.1    A   0.601074
202826_at   178.7   A   0.696289
207823_s_at 56.7    A   0.780518
218090_s_at 204.9   A   0.334473
215158_s_at 1031    P   0.008057
202481_at   595.3   A   0.246094
203637_s_at 20.1    A   0.696289
215075_s_at 1174.9  A   0.067627
202863_at   652.4   A   0.171387
213298_at   79.5    A   0.366211
210944_s_at 572.4   A   0.067627
218224_at   89.1    A   0.27417
202949_s_at 182.1   A   0.633789
209546_s_at 168.2   A   0.919434
209288_s_at 610.9   P   0.01416
214585_s_at 280.4   A   0.466064
210517_s_at 183.1   A   0.665527
203371_s_at 1409.9  P   0.00415
211475_s_at 18338.6 P   0.000732
207543_s_at 616.8   P   0.037598
202800_at   280.3   A   0.466064
202370_s_at 1143.7  P   0.005859
203561_at   3462.9  P   0.001953
202668_at   11  A   0.828613
202587_s_at 1959.3  P   0.008057
217981_s_at 437.6   P   0.023926
209247_s_at 404 A   0.567627
204658_at   495 P   0.01416
204570_at   51.6    A   0.80542
209303_at   606.8   P   0.01416
217930_s_at 1873.9  M   0.056152
33814_at    356.5   A   0.35869
218494_s_at 77.5    A   0.753906
202138_x_at 916.2   A   0.095215
202573_at   1770.8  P   0.000732
202390_s_at 899.7   A   0.398926
217983_s_at 8875.6  P   0.001221
219050_s_at 131.8   A   0.780518
202544_at   403.4   A   0.171387
1487_at 791 A   0.267463
217996_at   142.3   A   0.149658
202468_s_at 755.6   A   0.303711
32836_at    1542.4  A   0.066865
32837_at    640.4   A   0.189687
220800_s_at 13.3    A   0.962402
204226_at   419 A   0.095215
218070_s_at 191.4   A   0.432373
209462_at   38.1    A   0.99585
202891_at   1036.2  P   0.00293
202710_at   228.8   A   0.111572
202948_at   406.5   A   0.171387
202261_at   877.7   A   0.171387
207722_s_at 91.7    A   0.870361
218254_s_at 43.1    A   0.601074
205132_at   278.2   A   0.095215
202076_at   1018.2  P   0.000732
209384_at   479.8   A   0.171387
35776_at    1054.8  A   0.11716
202671_s_at 379.1   A   0.366211
218101_s_at 577.6   A   0.466064
220750_s_at 600.5   A   0.27417
220741_s_at 365.9   A   0.219482
207069_s_at 139.9   A   0.633789
222019_at   204.5   A   0.533936
202209_at   192.8   A   0.5
41469_at    749.5   A   0.07383
205324_s_at 601.5   A   0.246094
202660_at   15.5    A   0.72583
202645_s_at 846.9   P   0.018555
221519_at   152.6   A   0.633789
202500_at   1251.2  A   0.129639
204331_s_at 528.3   A   0.601074
221521_s_at 53.6    A   0.665527
202337_at   412.2   A   0.466064
218321_x_at 335.2   A   0.5
202592_at   1637.3  A   0.27417
202329_at   1432.5  M   0.056152
209477_at   415.9   A   0.067627
206393_at   64.3    A   0.962402
209487_at   265.5   A   0.219482
202413_s_at 519.2   P   0.030273
202348_s_at 748.9   A   0.095215
217989_at   2248.9  P   0.005859
217110_s_at 82.1    A   0.303711
218140_x_at 839.6   P   0.037598
203996_s_at 312.7   A   0.665527
212997_s_at 114.3   A   0.601074
206055_s_at 84.8    A   0.5
218188_s_at 126.6   A   0.633789
209141_at   716 P   0.000244
218082_s_at 287.3   A   0.129639
202943_s_at 720.1   A   0.149658
221070_s_at 58.1    A   0.870361
209158_s_at 570.6   P   0.046143
212416_at   348.5   P   0.00293
204153_s_at 712.2   P   0.000244
203108_at   84  A   0.780518
202675_at   358.6   P   0.046143
204681_s_at 107.6   A   0.432373
214427_at   173.4   A   0.665527
202763_at   617.2   P   0.037598
217938_s_at 2501.8  P   0.000244
202992_at   117.1   A   0.398926
202245_at   643.8   A   0.19458
202130_at   2266.4  P   0.000244
218219_s_at 74.5    A   0.601074
202548_s_at 511.3   A   0.19458
209236_at   320.5   A   0.129639
218039_at   286.6   A   0.171387
218098_at   365.6   P   0.005859
209391_at   3483.6  M   0.056152
218207_s_at 289.7   A   0.171387
218166_s_at 115.5   A   0.366211
209185_s_at 1274.3  P   0.005859
203183_s_at 580.5   P   0.010742
202326_at   23.4    A   0.432373
218183_at   74.2    A   0.753906
202706_s_at 432.5   A   0.246094
203824_at   166 A   0.533936
202314_at   19.4    A   0.904785
202702_at   582.8   A   0.171387
202965_s_at 274.3   A   0.601074
212652_s_at 271.6   A   0.398926
213382_at   158.8   A   0.19458
202630_at   125.7   A   0.334473
203362_s_at 131.2   P   0.037598
202735_at   604.8   A   0.219482
202778_s_at 359.6   P   0.010742
203767_s_at 176.3   A   0.398926
209486_at   32.7    A   0.98584
209211_at   118 A   0.334473
202652_at   194.9   A   0.633789
214257_s_at 872.6   A   0.303711
209150_s_at 848.3   P   0.030273
209337_at   645.5   P   0.01416
203579_s_at 608.5   A   0.149658
203358_s_at 45.1    A   0.665527
39318_at    299 A   0.250724
202419_at   347.2   A   0.456787
206095_s_at 130.1   A   0.366211
202474_s_at 624.6   A   0.129639
203236_s_at 1388.9  M   0.056152
207391_s_at 1554.5  P   0.001953
203349_s_at 75.5    A   0.696289
215884_s_at 352.7   P   0.010742
202847_at   590.1   A   0.466064
218599_at   396.1   A   0.334473
218088_s_at 1114.1  P   0.023926
203277_at   173.5   A   0.398926
204607_at   96.3    A   0.919434
207011_s_at 228 A   0.432373
204254_s_at 457.7   P   0.037598
203862_s_at 53  A   0.334473
219454_at   343.4   M   0.056152
210415_s_at 29.8    A   0.919434
202613_at   304.2   A   0.171387
209193_at   5818    P   0.010742
202294_at   175.2   A   0.601074
202223_at   125.8   A   0.633789
221589_s_at 245 P   0.001953
202731_at   421.5   P   0.000732
210624_s_at 344.2   A   0.19458
202641_at   600 P   0.018555
35671_at    677.6   A   0.397994
202733_at   374.2   A   0.334473
218032_at   3079.7  P   0.001953
202352_s_at 446.3   A   0.303711
202265_at   202.8   A   0.27417
209500_x_at 942.7   P   0.023926
217007_s_at 62.6    A   0.953857
202495_at   530.1   A   0.27417
221746_at   123.6   A   0.696289
203021_at   2083.5  A   0.129639
203022_at   393.1   A   0.067627
209560_s_at 76.5    A   0.533936
218116_at   2584.4  P   0.000244
207741_x_at 125.8   A   0.665527
203075_at   425.8   P   0.005859
203433_at   1878.4  P   0.030273
202442_at   1620.4  P   0.010742
202825_at   78  A   0.80542
214743_at   512.5   P   0.018555
202683_s_at 618.9   A   0.171387
204865_at   71.4    A   0.19458
37408_at    368.3   A   0.378184
202397_at   451.7   A   0.219482
202521_at   806.1   A   0.171387
202838_at   101.7   A   0.696289
205108_s_at 51.9    A   0.466064
209056_s_at 589.4   A   0.27417
203478_at   424.9   A   0.398926
202950_at   34.3    A   0.828613
204599_s_at 1144.4  A   0.095215
218117_at   804 P   0.037598
202920_at   137.2   A   0.246094
203931_s_at 483.6   A   0.432373
215498_s_at 19280.4 P   0.000244
215716_s_at 213.4   A   0.149658
209448_at   803.2   P   0.023926
202621_at   991.7   P   0.030273
209270_at   339.6   A   0.366211
202414_at   238.3   A   0.27417
203502_at   884.7   P   0.00415
209202_s_at 1107    A   0.334473
202554_s_at 385.5   A   0.19458
204612_at   260.4   A   0.27417
203719_at   463.8   A   0.366211
209213_at   90.1    A   0.850342
204326_x_at 77.7    A   0.72583
202715_at   116.9   A   0.904785
219728_at   37.2    A   0.780518
202896_s_at 981.9   P   0.00415
202484_s_at 482.5   A   0.27417
212462_at   67.4    A   0.696289
206488_s_at 81.4    A   0.533936
219922_s_at 25.8    A   0.919434
202822_at   973.7   P   0.018555
203471_s_at 2625.6  P   0.000732
210080_x_at 346.8   A   0.246094
202491_s_at 320.8   A   0.080566
43544_at    1093.4  P   0.019304
203904_x_at 256.9   A   0.850342
202911_at   272.9   A   0.398926
202506_at   372.8   P   0.00415
202813_at   84.2    A   0.633789
218239_s_at 159.3   A   0.246094
203292_s_at 675.1   A   0.088379
209112_at   1212.5  P   0.000244
202360_at   950 M   0.056152
213226_at   15.8    A   0.962402
209264_s_at 52.9    A   0.932373
219350_s_at 370.3   A   0.27417
202422_s_at 94.9    A   0.466064
207276_at   43.8    A   0.72583
218720_x_at 590.8   A   0.466064
216598_s_at 46.4    A   0.991943
203185_at   4471    P   0.000732
202542_s_at 581.1   A   0.171387
203296_s_at 24.6    A   0.953857
203182_s_at 565.8   P   0.000244
203908_at   238.6   A   0.067627
209428_s_at 360.4   A   0.366211
222030_at   947.3   P   0.046143
218443_s_at 599.2   A   0.067627
203088_at   182.7   A   0.72583
202638_s_at 278.7   A   0.366211
202756_s_at 56.8    A   0.870361
203413_at   126.9   A   0.334473
210472_at   117.2   A   0.665527
202781_s_at 1829    P   0.046143
221882_s_at 1901.7  P   0.00415
202486_at   850.1   A   0.19458
202615_at   3673.5  P   0.010742
202924_s_at 642.2   P   0.01416
202688_at   4355.9  P   0.000244
203149_at   1123.6  A   0.080566
215726_s_at 190.6   A   0.219482
206846_s_at 1500.2  M   0.056152
202606_s_at 359.7   P   0.005859
1431_at 221.8   A   0.204022
202705_at   205 A   0.219482
216958_s_at 190.9   A   0.665527
202814_s_at 49.5    A   0.850342
207002_s_at 115 A   0.27417
210962_s_at 291.4   A   0.111572
202762_at   98.6    A   0.665527
212739_s_at 1204.5  P   0.046143
202607_at   551.8   M   0.056152
207071_s_at 602.6   A   0.149658
202401_s_at 60  A   0.888428
32402_s_at  70.2    A   0.956032
212843_at   51.4    A   0.753906
215548_s_at 165.2   A   0.19458
209155_s_at 975.2   P   0.008057
206151_x_at 496.1   A   0.149658
203275_at   1828.6  P   0.001221
206580_s_at 709 A   0.095215
207522_s_at 211.2   A   0.398926
203040_s_at 1847.3  P   0.01416
204178_s_at 29.6    A   0.904785
203071_at   818.8   A   0.219482
218203_at   307.7   P   0.037598
218567_x_at 104.3   A   0.850342
202853_s_at 661.3   A   0.111572
209310_s_at 1664.9  M   0.056152
202527_s_at 245.9   M   0.056152
202382_s_at 64.5    A   0.753906
222175_s_at 1026.7  A   0.246094
202742_s_at 12.6    A   0.932373
209637_s_at 591.2   A   0.149658
202969_at   363.2   A   0.111572
218387_s_at 755.6   A   0.19458
209355_s_at 249.1   A   0.5
205912_at   398.5   A   0.27417
203389_at   683.4   A   0.095215
202840_at   942.1   M   0.056152
209195_s_at 1116.9  A   0.334473
203267_s_at 57.2    A   0.932373
202716_at   830 A   0.095215
